instant,dteday_x,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
718,2012-12-18,Winter,1,12,0,2,1,1,5,4,66.625,22.1404,433,5124,5557,2011-02-02,Spring,0,2,6,0,3,1,3,-5,-4,93.0,10.45,1,17,18
719,2012-12-19,Winter,1,12,0,3,1,1,0,1,62.5417,18.409200000000002,333,4934,5267,2011-02-02,Spring,0,2,7,0,3,1,3,-5,-5,93.0,22.39,1,48,49
720,2012-12-20,Winter,1,12,0,4,1,2,0,0,66.79169999999999,13.2463,314,3814,4128,2011-02-02,Spring,0,2,8,0,3,1,3,-5,-5,93.0,22.39,1,154,155
721,2012-12-21,Spring,1,12,0,5,1,2,0,-1,55.666700000000006,37.438300000000005,221,3402,3623,2011-02-02,Spring,0,2,9,0,3,1,2,-4,-3,93.0,8.959999999999999,4,119,123
722,2012-12-22,Spring,1,12,0,6,0,1,-3,-4,44.125,40.7346,205,1544,1749,2011-02-02,Spring,0,2,10,0,3,1,2,-5,-2,100.0,0.0,2,59,61
723,2012-12-23,Spring,1,12,0,0,0,1,-4,-3,51.5417,13.308300000000001,408,1379,1787,2011-02-02,Spring,0,2,11,0,3,1,2,-4,-5,93.0,19.400000000000002,5,47,52
724,2012-12-24,Spring,1,12,0,1,1,2,-4,-3,79.1304,7.72304,174,746,920,2011-02-02,Spring,0,2,12,0,3,1,2,-4,-5,93.0,22.39,3,61,64
725,2012-12-25,Spring,1,12,1,2,0,2,-1,-1,73.47829999999999,16.8726,440,573,1013,2011-02-02,Spring,0,2,13,0,3,1,1,1,0,93.0,16.42,1,74,75
726,2012-12-26,Spring,1,12,0,3,1,3,-4,-5,82.3333,31.6546,9,432,441,2011-02-02,Spring,0,2,14,0,3,1,1,3,4,82.0,38.81,2,61,63
727,2012-12-27,Spring,1,12,0,4,1,2,-3,-5,65.29169999999999,35.0133,247,1867,2114,2011-02-02,Spring,0,2,15,0,3,1,1,3,4,76.0,32.84,10,66,76
728,2012-12-28,Spring,1,12,0,5,1,2,-3,-3,59.0,15.5471,644,2451,3095,2011-02-02,Spring,0,2,16,0,3,1,1,2,0,71.0,29.849999999999998,8,95,103
729,2012-12-29,Spring,1,12,0,6,0,2,-3,-4,75.29169999999999,12.4383,159,1182,1341,2011-02-02,Spring,0,2,17,0,3,1,1,2,0,53.0,52.239999999999995,7,183,190
730,2012-12-30,Spring,1,12,0,0,0,1,-3,-4,48.3333,35.0754,364,1432,1796,2011-02-02,Spring,0,2,18,0,3,1,1,1,-1,42.0,55.22,7,175,182
731,2012-12-31,Spring,1,12,0,1,1,2,-5,-5,57.75,15.4846,439,2290,2729,2011-02-02,Spring,0,2,19,0,3,1,1,-2,-4,45.0,49.25,3,88,91
